,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product
714,All Packed. A few too many #Apple devices. Alarm set for 5:15am. See ya'll at #SXSW. Psyched to meet (finally) many of you guys!,1,0,0,1
715,#want ipad2? Win it here: {link} #sxsw,1,0,0,1
716,Download Daily Grape  - a new app from @mention for the iPhone.  You can take him with you to the wine shop. #sxsw,1,0,0,1
717,The forbidden apple has been spoiled! Long live #samsung! They are rocking the #sxsw &amp; #sxswi's world.,0,1,0,1
718,I just made the decision: Id like to purchase an iPad.  It would be perfect for me at #SXSW.,1,0,0,1
719,Have decided I need an ipad. #usguys #sxsw,1,0,0,1
720,"It's a model for one, not for all. RT @mention #sxsw &quot;apple comes up with cool tech no one's ever heard of cuz they don't go to conferences&quot;",1,0,0,1
721,The iPad design panel in Hilton Salon J is filling up quickly. No surprises there. #tapworthy #sxsw it's more fun with the iPad2,1,0,0,1
722,is a bit disappointed that the two iPad talks had so many overlapping examples #sxsw,0,1,0,1
723,hope u didn't jinx it. :) @mention Nice that @mention iPhone app is behaving today. Crashes yesterday were ridiculous. #sxsw,1,0,0,1
724,Thank goodness they ran out of iPad 2s. Now I don't have to worry about giving in and just buying one at the popup Apple store. #SXSW,1,0,0,1
725,"Fest tip-don't be an iPhone douche.Put away your phone and talk to your fellow festgoers in lines, etc.All good people who love film. #sxsw",0,1,0,1
726,Counting down the days to #sxsw plus strong Canadian dollar means stock up on Apple gear,1,0,0,1
727,Apple is driving the &quot;consumerization&quot; of IT.  #empowered  #SXSW,1,0,0,1
728,at the Android party and kinda embarrassed by my iPhone #SXSW,0,1,0,1
729,This schedule is heavier than my laptop. Where's my ipad already? #sxsw,1,0,0,1
730,"Can anybody get the #SXSW mobile apps to work? I've downloaded Android, iPhone and BlackBerry and they all get stuck downloading on startup.",0,1,0,1
731,i'm already jealous // @mention Apple does a popup store just for #sxsw {link} #gonnagetanipad2,1,0,0,1
732,Can already tell i should have brought as ass pillow and iPhone backup charger to #sxsw #numbassonfloor,1,0,0,1
733,Srsly love @mention @mention promo @mention Srsly hate that it excludes @mention Esp. since my iPad insists I'm at Disney #sxsw,0,1,0,1
734,"#dgtltribe #sxsw #openbeta6 iPad give-away, fantastic! now how are we going to squeeze that in...",1,0,0,1
735,sure to be a total scene! RT @mention Just spoke with the Austin Apple store. They are cautiously optimistic. #nerd #sxsw,1,0,0,1
736,Looks like all the apps for #SXSW are for the #iPhone. What about the #blackberry? The blackberry??? {link} (rt @mention,1,0,0,1
737,Even I use an iPhone now. RT @mention From evidence at #SxSW they might as well call this country the United States of Apple. #sxswsa,1,0,0,1
738,Liking the Apple pop-up store at Sixth Street and Congress Avenue @mention #SXSW,1,0,0,1
739,Fail Whale artist @mention living through the iPad 2 #sxsw {link},1,0,0,1
740,I won't be at #sxsw and I won't be in line to buy iPad 2.0 tomorrow. #notwinning.,0,0,0,1
741,"Which line at #SXSW will be longer? 3/11 at the temp Apple store for the iPad2? Or 3/14 at the Microsoft booth for IE9? [Yeah, right!] :D",1,0,0,1
742,Short line at the Apple pop up store in Austin. 50-60 people. #ipad2  #sxsw {link},1,0,0,1
743,Whoa! line at the pop up apple store in downtown austin. iPad midnight madness.  #sxsw  {link},1,0,0,1
744,New Iphone autocorrect already tried to change &quot;coworkers&quot; to &quot;visigoths.&quot; Its going to be a long five days of #sxsw,0,1,0,1
745,The iPhone battery was not made for @mention #sxsw,0,1,0,1
746,One of the best photo apps for the iPhone ÛÓ Hipstamatic ÛÓ is getting ...  #apps #sxsw #hipstamatic {link},1,0,0,1
747,Smart move by Apple opening popup store for #iPad2 launch in downtown Austin during #SXSW. {link},1,0,0,1
748,Sweet! The convore iPhone app is ready for #sxsw : {link},1,0,0,1
749,"Guy on the couch playing with his white iPad 2 while MashBash parties around him is making a statement, dammit. #sxsw",1,0,0,1
750,Yes! apple design wins again! RT @mention The new iSack is SOO Cool! #sxsw  {link},1,0,0,1
751,This Apple Fanboy just bought an iPad 2 - sweeeet! At #SXSW special Apple pop-up store,1,0,0,1
752,"Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",1,0,0,1
753,"If you are going to be on foot at #SXSW, don't forget to stop by the newest Apple store in Austin: {link}",1,0,0,1
754,Here's the guy who bought the first #iPad2 at the #SXSW popup store (hope he registers for his Thoora beta!) {link},1,0,0,1
755,"With XWave headsets, we can actually control iPhone apps with our brain!? #SxSWNUI #gsdm #sxsw",1,0,0,1
756,What Apple hopes you didn't notice about iPad 2 {link} #sxsw #sxswi #technology #mobile #prodmktg,0,1,0,1
757,Looks like I was an hour late for getting an ipad. #SXSW #sadpanda,0,0,1,1
758,Win a free ipad 2 from webdoc.com #sxsw RT (awesome tech right here),1,0,0,1
759,"Inside the iPad 2: chip brings 50% browsing boost: RT @mention Best Hungry at #sxsw Tip: Mekong River, g... {link}",1,0,0,1
760,OMG...free iPad 2s in Salon H! One am! #SXSW!,1,0,0,1
761,"Would love ipad2 and to be at #sxsw RT @mention After you get your food, don't forget to snap a photo to win a MacBook air, iPad 2",1,0,0,1
762,"Then there is hope I too may someday keynote SWSX! RT @mention Bored during keynote #sxsw, but have an iPad  {link}",1,0,0,1
763,Why are we leaning on web conventions like small buttons on the iPad? #UXDes #sxsw,0,1,0,1
764,"one of the most in-your-face ex. of stealing the show in yrs RT @mention &quot;At #SXSW, Apple schools the mkt experts&quot;  {link}",1,0,0,1
765,loving the new iphone #app suggestions coming from @mention #SXSW,1,0,0,1
766,OMG. Table next to us is passing around the iPad 2. #hipstermuch #SXSW,1,0,0,1
767,tim get me one!  RT @mention Apple employees just showed up in force to the #SXSW PopUp Apple Store. #iPad2,1,0,0,1
768,WOW! Apple pop up store downtown #Austin projecting 1/4 million+ profits this weekend alone! They may stay past this weekend #SXSW,1,0,0,1
769,OMG. Apple pop-up retail at #sxsw? Please let them have a full palette of iPad2's and a truck parked out back,1,0,0,1
770,"wow, apple really thought about it and #SXSW - {link}",1,0,0,1
771,LOL 2 true RT @mention It's official: people using the iPad 2 to take photos just look weird. #SXSW,0,1,0,1
772,YES PLEASE RT@mention At #SXSW and want to win an iPad? Get on the case with @mention @mention and @mentionR,1,0,0,1
773,"Ah, a nice simple idea. RT @mention Hello, Holler Gram! Get to know @mention new iPad app {link} #hollergram #sxsw",1,0,0,1
774,Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,1,0,0,1
775,The #apple store popped up at #sxsw with a huge crowd waiting for the geek dreams to come true.  {link},1,0,0,1
776,#sxsw live stream not working on iPad #fail {link},0,1,0,1
777,SXSW Apple Survival Kit - IÛªm taking more apple stuff with me to #sxsw than I am clothes {link},1,0,0,1
778,Hmm... the sxsw.com/interactive/live stream isn't ipad/mobile compatible. Maybe next year. #sxsw,0,1,0,1
779,Yay!  Love the iPad 2!  Perfectly portable for all of the travel we've been doing!  Thanks #sxsw pop-up store!,1,0,0,1
780,Looks like this was a fun session at #SXSW: &quot;Mistakes Made Building Nextflix for iPhone&quot;: {link},1,0,0,1
781,"I may have to hide all #SXSW tweets. I think the Apple pop-up store was the final straw. Yes, I'm jealous.",1,0,0,1
782,Would like to know which LBS app I downloaded has commandeered my iPhone's geolocation setting &amp; won't relinquish. #batterykiller #SXSW,0,1,0,1
783,The Google Tv to IPad App: the connected tv experience talk was super rad! #sxsw #sxsw11,1,0,0,1
784,Great! See u there  RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,1,0,0,1
785,All iphone users kill yo self if u hated on ubertwitter New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW,1,0,0,1
786,Attn: dude using new iPad as a camera in the middle of an overcrowded #sxsw presentation. You rock. #fail,0,0,1,1
787,traded the Xoom I won at the JS party for the iPad 2 @mention won #sxsw #winwin #winning #tigerblood,1,0,0,1
788,"Dear Apple, could you roll a hot dog cart full of iPad 2's down to the Austin Convention center. (And bring hot dogs?) #sxsw",1,0,0,1
789,"New iPhone, new iPad 2, and they come running as fast as they can, cuz every girl crazy about a sharp Mac man... *strums guitar*  #SXSW",1,0,0,1
790,Hey People! Down here at #sxsw and we are about to launch @mention  Follow for all the details and a chance for a free iPad 2 !,1,0,0,1
791,I want one!! It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},1,0,0,1
792,"Oh, #Apple... you are ridiculous: Before It Even Begins, Apple WinsåÊ#SXSW {link} via @mention",1,0,0,1
793,Genius idea RT @mention Apple Popup Store at #SXSW {link},1,0,0,1
794,Update: heading to the apple store so I can buy an iPad. #sxsw,1,0,0,1
795,Getting ready for &quot;iPad design headaches&quot; #sxsw,0,1,0,1
796,Getting ready for #sxsw by installing @mention on my iPhone. Woot! {link},1,0,0,1
797,"#sxsw already paying dividends, discovered a couple of cool apps for iPhone and Android.",1,0,0,1
798,I never realized how shitty by iphone battery was until #sxsw I'm charging every few hours,0,1,0,1
799,"#Apple steals the show (again), with pop-up #marketing at #SXSW--&gt; {link}",1,0,0,1
800,Met the team that set up the #sxsw Apple store - set up whole place from nothing in 3 days. Great work!,1,0,0,1
801,Nice to hear that mint.com is working on an iPad app! #FTW #SXSWi #SXSW,1,0,0,1
802,So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,1,0,0,1
803,Several years too late? I think the trend of social apps is over... @mention  #sxsw #google #circles #conversation @mention,0,1,0,1
804,Another reason to go to Austin: #Apple to open a #SXSW popup store {link},1,0,0,1
805,What a great blog on the latest news of #SXSW ... like the opening of an #Apple store? {link} #sxsw2011 @mention,1,0,0,1
806,That's great! RT @mention I'm unique at #SXSW because I'm the only one w/ an iPhone 3GS. All the others followers have the iPhone 4. #winning,1,0,0,1
807,Today's Tech Tidbit: The iPad 2 Takes Over SXSW [VIDEO] {link} via @mention @mention #ipad2 #sxsw #tech,1,0,0,1
808,"@mention Echofon for iPhone &amp; Mac now both have ÛÏmuteÛ functions, where you can block #sxsw &amp; #sxswi. IÛªm about to do it. CanÛªt wait.",1,0,0,1
809,Why the heck would anyone want Mozilla to switch to CrapKit (WebKit) when Gecko is good? Stupid Apple/Google bandwaggoners. #sxsw,0,1,0,1
810,"Apple cited as the opposite of crowdsourcing - proprietary, Steve Jobs tells you what you want #csuitecsourcing #sxsw",0,1,0,1
811,I am amused at the Apple Pop-up store at #SXSW this year. Brilliant idea... just brilliant. :D {link},1,0,0,1
812,just walked by the line for the iPad 2. Bahahahaha! at least 5 blocks long. #fail #SXSW,0,1,0,1
813,"It's called HOT SPOTS  -- Mobile Heatmap iPhone App (leveraging 4sq) for #SXSW Helps You Find Hot, or Quiet, Places",1,0,0,1
814,Our updated iPhone app has song info for select streams (incl. @mention 24/7) &amp; live video streaming in time for #SXSW {link},1,0,0,1
815,I connected my bluetooth keyboard to my iPhone! Hello fast blogging while I'm at #SXSW,1,0,0,1
816,I convinced myself not to upgrade to iPad 2. But then I just held one at the #SxSW trade show... and failed my willpower check.,1,0,0,1
817,Just showed off @mention Charge Anywhere at a bar to charge my iPhone and the whole table wanted to buy one. #SXSW,1,0,0,1
818,Just walked past the supposed #Apple #SxSW temp store downstairs @mention and the apple cult was outside taking photos on iphones.,0,1,0,1
819,Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  {link},1,0,0,1
820,"Just picked up my iPad 2, now back to #sxsw {link}",1,0,0,1
821,"Free coffee by company a, free drinks on company b, free food at company c. All money saved goes to Apple. Life at #SXSW. ;)",1,0,0,1
822,Nice to see the speaker sneak in an irrelevant snarky comment about Apple. Class!  #sxsw #authenticationdesign,0,0,1,1
823,Guess I need to figure out what sessions. iPad app is killer. Selection overwhelming #sxsw,1,0,0,1
824,After a week of #sxsw I have total iPad envy.  :)   #fb,1,0,0,1
825,Good to meet and see all @mention Don't forget: #mindjet giving away an #iPad for best MindManager map of  #SXSWi details: {link},1,0,0,1
826,"If you prefer your news on iPhone, iPad or Droid, @mention has apps for that. @mention @mention &amp; @mention all on mobile apps now. #SXSW",1,0,0,1
827,"Like in Vegas during #CES, the iPhone is best used as a hand warmer at #SXSW.",0,1,0,1
828,Great panel on iPad magazine design. Pulling articles from different mags sounds awesome. So who's going to build it? #touchingstories #SXSW,1,0,0,1
829,Airport delay to #sxsw. Just introduced @mention to #CatPhysics. I feel like a drug pusher: First ipad play is free but after that...,1,0,0,1
830,Apple's release of the iPad 2 during #sxsw is a huge win especially for international attendees in town for the show.,1,0,0,1
831,Note to self: downside of tweeting on an white iPad 2 expect to be mocked. @mention #sxsw,0,1,0,1
832,&quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki #enchantment #sxsw,1,0,0,1
833,you can tell #sxsw is happening when 15 of your few iphone apps all have updates at the same day.,1,0,0,1
834,I'm insanely jealous of everyone with an iPad here at #SXSW. Seems like a great way to interact with the panels. ... next year?? :P,1,0,0,1
835,Apple's temporary megastore at #SXSW could be model for future conferences/events: {link},1,0,0,1
836,"To my friends at #SXSW who think I abandoned you, in reality I just didn't have any means of communication, my iPhone stopped working. #fail",0,1,0,1
837,Normal scene at #SXSW - an iPad in the lap and an iphone in the hand.  {link},1,0,0,1
838,What happened to the Taxi Magic iPhone app? Now all I can do is call the cabs via it #sxsw,0,1,0,1
839,#Apple opening up a pop up shop in #Austin during #SXSW!? Man they are everywhere!,1,0,0,1
840,Funny moment at #sxsw panel when Dennis Crowley gets iPad 2 owners to hold up their new iPad 2. It looked like lighters at a rock concert.,1,0,0,1
841,"#SXSW Essentials: Water/Energy Bars, Smart Phone, Camera, Map of DT, Sunglasses, Rainjacket, Laptop/IPad, MP3 Player/IPod, Earplugs -...",1,0,0,1
842,"*g* rt @mention  Love the Apple pop-up store at #SXSW. ... Now, one question. Will AT&amp;T bring trucks for signal again? Please say yes.",1,0,0,1
843,HA! RT @mention ÛÏ@mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;Û,1,0,0,1
844,;-) RT @mention @mention The geeks need somewhere downtown to line up to get the iPad 2. I'll be dropping by. #SXSW,1,0,0,1
845,Lol RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,1,0,0,1
846,Lol RT @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; (via @mention,1,0,0,1
